Date,NO2,Status,NOX,Status
2012-10-02,115,V ugm-3,414,V ugm-3
2012-10-03,129,V ugm-3,508,V ugm-3
2012-10-04,133,V ugm-3,540,V ugm-3
2012-10-05,97,V ugm-3,321,V ugm-3
2012-10-06,56,V ugm-3,150,V ugm-3
2012-10-07,67,V ugm-3,213,V ugm-3
2012-10-08,88,V ugm-3,327,V ugm-3
2012-10-09,83,V ugm-3,265,V ugm-3
2012-10-10,108,V ugm-3,336,V ugm-3
2012-10-11,106,V ugm-3,442,V ugm-3
2012-10-12,122,V ugm-3,466,V ugm-3
2012-10-13,97,V ugm-3,332,V ugm-3
2012-10-14,62,V ugm-3,184,V ugm-3
2012-10-15,125,V ugm-3,542,V ugm-3
2012-10-16,124,V ugm-3,473,V ugm-3
2012-10-17,122,V ugm-3,448,V ugm-3
2012-10-18,139,V ugm-3,524,V ugm-3
2012-10-19,82,V ugm-3,257,V ugm-3
2012-10-20,107,V ugm-3,396,V ugm-3
2012-10-21,37,V ugm-3,69,V ugm-3
2012-10-22,40,V ugm-3,127,V ugm-3
2012-10-23,41,V ugm-3,133,V ugm-3
2012-10-24,55,V ugm-3,188,V ugm-3
2012-10-25,40,V ugm-3,100,V ugm-3
2012-10-26,36,V ugm-3,73,V ugm-3
2012-10-27,37,V ugm-3,76,V ugm-3
2012-10-28,108,V ugm-3,411,V ugm-3
2012-10-29,108,V ugm-3,398,V ugm-3
2012-10-30,121,V ugm-3,502,V ugm-3
2012-10-31,126,V ugm-3,499,V ugm-3
2012-11-01,138,V ugm-3,578,V ugm-3
2012-11-02,136,V ugm-3,598,V ugm-3
2012-11-03,116,V ugm-3,435,V ugm-3
2012-11-04,100,V ugm-3,314,V ugm-3
2012-11-05,66,V ugm-3,187,V ugm-3
2012-11-06,122,V ugm-3,616,V ugm-3
2012-11-07,124,V ugm-3,600,V ugm-3
2012-11-08,122,V ugm-3,531,V ugm-3
2012-11-09,130,V ugm-3,577,V ugm-3
2012-11-10,104,V ugm-3,411,V ugm-3
2012-11-11,105,V ugm-3,423,V ugm-3
2012-11-12,115,V ugm-3,537,V ugm-3
2012-11-13,113,V ugm-3,473,V ugm-3
2012-11-14,99,V ugm-3,443,V ugm-3
2012-11-15,83,V ugm-3,393,V ugm-3
2012-11-16,95,V ugm-3,494,V ugm-3
2012-11-17,66,V ugm-3,224,V ugm-3
2012-11-18,102,V ugm-3,387,V ugm-3
2012-11-19,100,V ugm-3,414,V ugm-3
2012-11-20,101,V ugm-3,413,V ugm-3
2012-11-21,NA,V ugm-3,NA,V ugm-3
2012-11-22,NA,V ugm-3,NA,V ugm-3
2012-11-23,NA,V ugm-3,NA,V ugm-3
2012-11-24,NA,V ugm-3,NA,V ugm-3
2012-11-25,NA,V ugm-3,NA,V ugm-3
2012-11-26,NA,V ugm-3,NA,V ugm-3
2012-11-27,NA,V ugm-3,NA,V ugm-3
2012-11-28,51,V ugm-3,126,V ugm-3
2012-11-29,74,V ugm-3,209,V ugm-3
2012-11-30,114,V ugm-3,544,V ugm-3
2012-12-01,89,V ugm-3,371,V ugm-3
2012-12-02,112,V ugm-3,446,V ugm-3
2012-12-03,116,V ugm-3,483,V ugm-3
2012-12-04,118,V ugm-3,444,V ugm-3
2012-12-05,75,V ugm-3,209,V ugm-3
2012-12-06,131,V ugm-3,677,V ugm-3
2012-12-07,65,V ugm-3,180,V ugm-3
2012-12-08,77,V ugm-3,302,V ugm-3
2012-12-09,73,V ugm-3,204,V ugm-3
2012-12-10,49,V ugm-3,127,V ugm-3
2012-12-11,74,V ugm-3,309,V ugm-3
2012-12-12,137,V ugm-3,743,V ugm-3
2012-12-13,94,V ugm-3,440,V ugm-3
2012-12-14,NA,V ugm-3,NA,V ugm-3
2012-12-15,NA,V ugm-3,NA,V ugm-3
2012-12-16,NA,V ugm-3,NA,V ugm-3
2012-12-17,NA,V ugm-3,NA,V ugm-3
2012-12-18,73,V ugm-3,264,V ugm-3
2012-12-19,92,V ugm-3,305,V ugm-3
2012-12-20,92,V ugm-3,348,V ugm-3
2012-12-21,120,V ugm-3,541,V ugm-3
2012-12-22,90,V ugm-3,306,V ugm-3
2012-12-23,76,V ugm-3,242,V ugm-3
2012-12-24,69,V ugm-3,186,V ugm-3
2012-12-25,59,V ugm-3,139,V ugm-3
2012-12-26,76,V ugm-3,202,V ugm-3
2012-12-27,70,V ugm-3,182,V ugm-3
2012-12-28,82,V ugm-3,260,V ugm-3
2012-12-29,67,V ugm-3,185,V ugm-3
2012-12-30,74,V ugm-3,202,V ugm-3
2012-12-31,72,V ugm-3,206,V ugm-3
2013-01-01,86,V ugm-3,245,V ugm-3
2013-01-02,103,V ugm-3,434,V ugm-3
2013-01-03,92,V ugm-3,333,V ugm-3
2013-01-04,83,V ugm-3,252,V ugm-3
2013-01-05,88,V ugm-3,304,V ugm-3
2013-01-06,85,V ugm-3,311,V ugm-3
2013-01-07,85,V ugm-3,381,V ugm-3
2013-01-08,99,V ugm-3,396,V ugm-3
2013-01-09,72,V ugm-3,238,V ugm-3
2013-01-10,84,V ugm-3,343,V ugm-3
2013-01-11,88,V ugm-3,333,V ugm-3
2013-01-12,78,V ugm-3,241,V ugm-3
2013-01-13,44,V ugm-3,91,V ugm-3
2013-01-14,99,V ugm-3,422,V ugm-3
2013-01-15,58,V ugm-3,168,V ugm-3
2013-01-16,74,V ugm-3,274,V ugm-3
2013-01-17,116,V ugm-3,541,V ugm-3
2013-01-18,87,V ugm-3,287,V ugm-3
2013-01-19,50,V ugm-3,110,V ugm-3
2013-01-20,42,V ugm-3,81,V ugm-3
2013-01-21,126,V ugm-3,512,V ugm-3
2013-01-22,109,V ugm-3,401,V ugm-3
2013-01-23,89,V ugm-3,295,V ugm-3
2013-01-24,82,V ugm-3,203,V ugm-3
2013-01-25,123,V ugm-3,449,V ugm-3
2013-01-26,103,V ugm-3,311,V ugm-3
2013-01-27,91,V ugm-3,257,V ugm-3
2013-01-28,119,V ugm-3,396,V ugm-3
2013-01-29,107,V ugm-3,366,V ugm-3
2013-01-30,NA,V ugm-3,NA,V ugm-3
2013-01-31,NA,V ugm-3,NA,V ugm-3
2013-02-01,95,V ugm-3,317,V ugm-3
2013-02-02,43,V ugm-3,86,V ugm-3
2013-02-03,104,V ugm-3,356,V ugm-3
2013-02-04,88,V ugm-3,255,V ugm-3
2013-02-05,100,V ugm-3,361,V ugm-3
2013-02-06,47,V ugm-3,95,V ugm-3
2013-02-07,66,V ugm-3,170,V ugm-3
2013-02-08,70,V ugm-3,169,V ugm-3
2013-02-09,91,V ugm-3,298,V ugm-3
2013-02-10,69,V ugm-3,174,V ugm-3
2013-02-11,61,V ugm-3,137,V ugm-3
2013-02-12,54,V ugm-3,113,V ugm-3
2013-02-13,92,V ugm-3,352,V ugm-3
2013-02-14,82,V ugm-3,276,V ugm-3
2013-02-15,105,V ugm-3,393,V ugm-3
2013-02-16,112,V ugm-3,417,V ugm-3
2013-02-17,89,V ugm-3,290,V ugm-3
2013-02-18,100,V ugm-3,409,V ugm-3
2013-02-19,107,V ugm-3,476,V ugm-3
2013-02-20,92,V ugm-3,353,V ugm-3
2013-02-21,83,V ugm-3,261,V ugm-3
2013-02-22,42,V ugm-3,80,V ugm-3
2013-02-23,42,V ugm-3,72,V ugm-3
2013-02-24,46,V ugm-3,87,V ugm-3
2013-02-25,42,V ugm-3,82,V ugm-3
2013-02-26,39,V ugm-3,84,V ugm-3
2013-02-27,40,V ugm-3,73,V ugm-3
2013-02-28,55,V ugm-3,121,V ugm-3
2013-03-01,46,V ugm-3,86,V ugm-3
2013-03-02,54,V ugm-3,108,V ugm-3
2013-03-03,94,V ugm-3,270,V ugm-3
2013-03-04,98,V ugm-3,341,V ugm-3
2013-03-05,116,V ugm-3,431,V ugm-3
2013-03-06,96,V ugm-3,322,V ugm-3
2013-03-07,101,V ugm-3,421,V ugm-3
2013-03-08,75,V ugm-3,304,V ugm-3
2013-03-09,40,V ugm-3,117,V ugm-3
2013-03-10,25,V ugm-3,40,V ugm-3
2013-03-11,27,V ugm-3,46,V ugm-3
2013-03-12,39,V ugm-3,73,V ugm-3
2013-03-13,65,V ugm-3,143,V ugm-3
2013-03-14,98,V ugm-3,294,V ugm-3
2013-03-15,122,V ugm-3,401,V ugm-3
2013-03-16,93,V ugm-3,242,V ugm-3
2013-03-17,93,V ugm-3,226,V ugm-3
2013-03-18,113,V ugm-3,369,V ugm-3
2013-03-19,109,V ugm-3,333,V ugm-3
2013-03-20,59,V ugm-3,145,V ugm-3
2013-03-21,130,V ugm-3,408,V ugm-3
2013-03-22,108,V ugm-3,318,V ugm-3
2013-03-23,73,V ugm-3,163,V ugm-3
2013-03-24,47,V ugm-3,76,V ugm-3
2013-03-25,46,V ugm-3,80,V ugm-3
2013-03-26,61,V ugm-3,118,V ugm-3
2013-03-27,64,V ugm-3,118,V ugm-3
2013-03-28,56,V ugm-3,101,V ugm-3
2013-03-29,64,V ugm-3,121,V ugm-3
2013-03-30,44,V ugm-3,64,V ugm-3
2013-03-31,73,V ugm-3,137,V ugm-3
2013-04-01,57,V ugm-3,104,V ugm-3
2013-04-02,52,V ugm-3,98,V ugm-3
2013-04-03,43,V ugm-3,73,V ugm-3
2013-04-04,42,V ugm-3,68,V ugm-3
2013-04-05,43,V ugm-3,73,V ugm-3
2013-04-06,75,V ugm-3,150,V ugm-3
2013-04-07,115,V ugm-3,276,V ugm-3
2013-04-08,100,V ugm-3,270,V ugm-3
2013-04-09,92,V ugm-3,296,V ugm-3
2013-04-10,87,V ugm-3,283,V ugm-3
2013-04-11,90,V ugm-3,292,V ugm-3
2013-04-12,117,V ugm-3,402,V ugm-3
2013-04-13,102,V ugm-3,308,V ugm-3
2013-04-14,79,V ugm-3,191,V ugm-3
2013-04-15,110,V ugm-3,335,V ugm-3
2013-04-16,110,V ugm-3,348,V ugm-3
2013-04-17,92,V ugm-3,284,V ugm-3
2013-04-18,124,V ugm-3,461,V ugm-3
2013-04-19,74,V ugm-3,179,V ugm-3
2013-04-20,84,V ugm-3,200,V ugm-3
2013-04-21,99,V ugm-3,249,V ugm-3
2013-04-22,107,V ugm-3,394,V ugm-3
2013-04-23,96,V ugm-3,325,V ugm-3
2013-04-24,96,V ugm-3,447,V ugm-3
2013-04-25,107,V ugm-3,408,V ugm-3
2013-04-26,51,V ugm-3,109,V ugm-3
2013-04-27,45,V ugm-3,80,V ugm-3
2013-04-28,92,V ugm-3,256,V ugm-3
2013-04-29,79,V ugm-3,200,V ugm-3
2013-04-30,57,V ugm-3,141,V ugm-3
2013-05-01,61,V ugm-3,143,V ugm-3
2013-05-02,81,V ugm-3,203,V ugm-3
2013-05-03,123,V ugm-3,429,V ugm-3
2013-05-04,91,V ugm-3,258,V ugm-3
2013-05-05,83,V ugm-3,225,V ugm-3
2013-05-06,80,V ugm-3,194,V ugm-3
2013-05-07,116,V ugm-3,312,V ugm-3
2013-05-08,106,V ugm-3,375,V ugm-3
2013-05-09,104,V ugm-3,357,V ugm-3
2013-05-10,114,V ugm-3,428,V ugm-3
2013-05-11,99,V ugm-3,299,V ugm-3
2013-05-12,77,V ugm-3,221,V ugm-3
2013-05-13,110,V ugm-3,384,V ugm-3
2013-05-14,111,V ugm-3,427,V ugm-3
2013-05-15,115,V ugm-3,440,V ugm-3
2013-05-16,125,V ugm-3,464,V ugm-3
2013-05-17,63,V ugm-3,121,V ugm-3
2013-05-18,64,V ugm-3,145,V ugm-3
2013-05-19,58,V ugm-3,112,V ugm-3
2013-05-20,47,V ugm-3,94,V ugm-3
2013-05-21,48,V ugm-3,103,V ugm-3
2013-05-22,51,V ugm-3,125,V ugm-3
2013-05-23,46,V ugm-3,102,V ugm-3
2013-05-24,66,V ugm-3,228,V ugm-3
2013-05-25,53,V ugm-3,120,V ugm-3
2013-05-26,73,V ugm-3,154,V ugm-3
2013-05-27,101,V ugm-3,251,V ugm-3
2013-05-28,115,V ugm-3,399,V ugm-3
2013-05-29,67,V ugm-3,188,V ugm-3
2013-05-30,52,V ugm-3,108,V ugm-3
2013-05-31,55,V ugm-3,97,V ugm-3
2013-06-01,36,V ugm-3,68,V ugm-3
2013-06-02,39,V ugm-3,73,V ugm-3
2013-06-03,64,V ugm-3,154,V ugm-3
2013-06-04,37,V ugm-3,68,V ugm-3
2013-06-05,57,V ugm-3,162,V ugm-3
2013-06-06,55,V ugm-3,133,V ugm-3
2013-06-07,43,V ugm-3,85,V ugm-3
2013-06-08,22,V ugm-3,43,V ugm-3
2013-06-09,25,V ugm-3,48,V ugm-3
2013-06-10,79,V ugm-3,218,V ugm-3
2013-06-11,120,V ugm-3,412,V ugm-3
2013-06-12,99,V ugm-3,403,V ugm-3
2013-06-13,111,V ugm-3,415,V ugm-3
2013-06-14,122,V ugm-3,463,V ugm-3
2013-06-15,91,V ugm-3,295,V ugm-3
2013-06-16,91,V ugm-3,277,V ugm-3
2013-06-17,67,V ugm-3,171,V ugm-3
2013-06-18,102,V ugm-3,329,V ugm-3
2013-06-19,86,V ugm-3,217,V ugm-3
2013-06-20,116,V ugm-3,355,V ugm-3
2013-06-21,132,V ugm-3,509,V ugm-3
2013-06-22,79,V ugm-3,243,V ugm-3
2013-06-23,64,V ugm-3,179,V ugm-3
2013-06-24,60,V ugm-3,146,V ugm-3
2013-06-25,67,V ugm-3,176,V ugm-3
2013-06-26,87,V ugm-3,274,V ugm-3
2013-06-27,74,V ugm-3,194,V ugm-3
2013-06-28,70,V ugm-3,292,V ugm-3
2013-06-29,46,V ugm-3,97,V ugm-3
2013-06-30,75,V ugm-3,248,V ugm-3
2013-07-01,94,V ugm-3,318,V ugm-3
2013-07-02,111,V ugm-3,436,V ugm-3
2013-07-03,64,V ugm-3,262,V ugm-3
2013-07-04,104,V ugm-3,440,V ugm-3
2013-07-05,101,V ugm-3,275,V ugm-3
2013-07-06,114,V ugm-3,253,V ugm-3
2013-07-07,79,V ugm-3,139,V ugm-3
2013-07-08,43,V ugm-3,72,V ugm-3
2013-07-09,62,V ugm-3,155,V ugm-3
2013-07-10,39,V ugm-3,75,V ugm-3
2013-07-11,63,V ugm-3,145,V ugm-3
2013-07-12,67,V ugm-3,157,V ugm-3
2013-07-13,77,V ugm-3,176,V ugm-3
2013-07-14,74,V ugm-3,125,V ugm-3
2013-07-15,92,V ugm-3,193,V ugm-3
2013-07-16,124,V ugm-3,337,V ugm-3
2013-07-17,160,V ugm-3,376,V ugm-3
2013-07-18,70,V ugm-3,143,V ugm-3
2013-07-19,76,V ugm-3,181,V ugm-3
2013-07-20,30,V ugm-3,60,V ugm-3
2013-07-21,60,V ugm-3,106,V ugm-3
2013-07-22,141,V ugm-3,333,V ugm-3
2013-07-23,141,V ugm-3,358,V ugm-3
2013-07-24,122,V ugm-3,465,V ugm-3
2013-07-25,121,V ugm-3,419,V ugm-3
2013-07-26,138,V ugm-3,473,V ugm-3
2013-07-27,87,V ugm-3,205,V ugm-3
2013-07-28,77,V ugm-3,212,V ugm-3
2013-07-29,94,V ugm-3,308,V ugm-3
2013-07-30,106,V ugm-3,406,V ugm-3
2013-07-31,89,V ugm-3,369,V ugm-3
2013-08-01,117,V ugm-3,307,V ugm-3
2013-08-02,109,V ugm-3,415,V ugm-3
2013-08-03,84,V ugm-3,247,V ugm-3
2013-08-04,82,V ugm-3,231,V ugm-3
2013-08-05,96,V ugm-3,301,V ugm-3
2013-08-06,75,V ugm-3,203,V ugm-3
2013-08-07,50,V ugm-3,92,V ugm-3
2013-08-08,105,V ugm-3,274,V ugm-3
2013-08-09,71,V ugm-3,211,V ugm-3
2013-08-10,75,V ugm-3,185,V ugm-3
2013-08-11,74,V ugm-3,186,V ugm-3
2013-08-12,NA,V ugm-3,NA,V ugm-3
2013-08-13,NA,V ugm-3,NA,V ugm-3
2013-08-14,NA,V ugm-3,NA,V ugm-3
2013-08-15,96,V ugm-3,439,V ugm-3
2013-08-16,98,V ugm-3,439,V ugm-3
2013-08-17,80,V ugm-3,286,V ugm-3
2013-08-18,74,V ugm-3,228,V ugm-3
2013-08-19,59,V ugm-3,138,V ugm-3
2013-08-20,109,V ugm-3,373,V ugm-3
2013-08-21,125,V ugm-3,442,V ugm-3
2013-08-22,100,V ugm-3,363,V ugm-3
2013-08-23,125,V ugm-3,298,V ugm-3
2013-08-24,51,V ugm-3,95,V ugm-3
2013-08-25,42,V ugm-3,69,V ugm-3
2013-08-26,54,V ugm-3,106,V ugm-3
2013-08-27,62,V ugm-3,126,V ugm-3
2013-08-28,79,V ugm-3,173,V ugm-3
2013-08-29,97,V ugm-3,288,V ugm-3
2013-08-30,102,V ugm-3,383,V ugm-3
2013-08-31,33,V ugm-3,65,V ugm-3
2013-09-01,67,V ugm-3,174,V ugm-3
2013-09-02,63,V ugm-3,192,V ugm-3
2013-09-03,105,V ugm-3,405,V ugm-3
2013-09-04,117,V ugm-3,335,V ugm-3
2013-09-05,100,V ugm-3,234,V ugm-3
2013-09-06,104,V ugm-3,431,V ugm-3
2013-09-07,90,V ugm-3,258,V ugm-3
2013-09-08,88,V ugm-3,273,V ugm-3
2013-09-09,76,V ugm-3,241,V ugm-3
2013-09-10,45,V ugm-3,104,V ugm-3
2013-09-11,45,V ugm-3,119,V ugm-3
2013-09-12,90,V ugm-3,386,V ugm-3
2013-09-13,69,V ugm-3,308,V ugm-3
2013-09-14,46,V ugm-3,130,V ugm-3
2013-09-15,82,V ugm-3,290,V ugm-3
2013-09-16,94,V ugm-3,332,V ugm-3
2013-09-17,122,V ugm-3,546,V ugm-3
2013-09-18,58,V ugm-3,146,V ugm-3
2013-09-19,128,V ugm-3,580,V ugm-3
2013-09-20,90,V ugm-3,338,V ugm-3
2013-09-21,97,V ugm-3,385,V ugm-3
2013-09-22,76,V ugm-3,297,V ugm-3
2013-09-23,111,V ugm-3,497,V ugm-3
2013-09-24,92,V ugm-3,320,V ugm-3
2013-09-25,93,V ugm-3,271,V ugm-3
2013-09-26,88,V ugm-3,282,V ugm-3
2013-09-27,96,V ugm-3,330,V ugm-3
2013-09-28,74,V ugm-3,204,V ugm-3
2013-09-29,53,V ugm-3,115,V ugm-3
2013-09-30,89,V ugm-3,288,V ugm-3
2013-10-01,101,V ugm-3,363,V ugm-3
2013-10-02,92,V ugm-3,369,V ugm-3
2013-10-03,95,V ugm-3,410,V ugm-3
2013-10-04,115,V ugm-3,448,V ugm-3
2013-10-05,70,V ugm-3,243,V ugm-3
2013-10-06,108,V ugm-3,416,V ugm-3
2013-10-07,114,V ugm-3,509,V ugm-3
2013-10-08,113,V ugm-3,514,V ugm-3
2013-10-09,73,V ugm-3,255,V ugm-3
2013-10-10,42,V ugm-3,90,V ugm-3
2013-10-11,35,V ugm-3,73,V ugm-3
2013-10-12,74,V ugm-3,256,V ugm-3
2013-10-13,68,V ugm-3,205,V ugm-3
2013-10-14,120,V ugm-3,598,V ugm-3
2013-10-15,75,V ugm-3,287,V ugm-3
2013-10-16,113,V ugm-3,473,V ugm-3
2013-10-17,130,V ugm-3,551,V ugm-3
2013-10-18,97,V ugm-3,346,V ugm-3
2013-10-19,87,V ugm-3,310,V ugm-3
2013-10-20,91,V ugm-3,274,V ugm-3
2013-10-21,101,V ugm-3,360,V ugm-3
2013-10-22,101,V ugm-3,399,V ugm-3
2013-10-23,113,V ugm-3,462,V ugm-3
2013-10-24,102,V ugm-3,455,V ugm-3
2013-10-25,91,V ugm-3,374,V ugm-3
2013-10-26,83,V ugm-3,261,V ugm-3
2013-10-27,75,V ugm-3,228,V ugm-3
2013-10-28,94,V ugm-3,366,V ugm-3
2013-10-29,111,V ugm-3,504,V ugm-3
2013-10-30,117,V ugm-3,536,V ugm-3
2013-10-31,111,V ugm-3,517,V ugm-3
2013-11-01,109,V ugm-3,484,V ugm-3
2013-11-02,81,V ugm-3,278,V ugm-3
2013-11-03,95,V ugm-3,307,V ugm-3
2013-11-04,70,V ugm-3,255,V ugm-3
2013-11-05,119,V ugm-3,523,V ugm-3
2013-11-06,106,V ugm-3,474,V ugm-3
2013-11-07,121,V ugm-3,566,V ugm-3
2013-11-08,118,V ugm-3,525,V ugm-3
2013-11-09,98,V ugm-3,390,V ugm-3
2013-11-10,71,V ugm-3,243,V ugm-3
2013-11-11,110,V ugm-3,483,V ugm-3
2013-11-12,70,V ugm-3,234,V ugm-3
2013-11-13,123,V ugm-3,647,V ugm-3
2013-11-14,69,V ugm-3,177,V ugm-3
2013-11-15,74,V ugm-3,267,V ugm-3
2013-11-16,101,V ugm-3,514,V ugm-3
2013-11-17,59,V ugm-3,169,V ugm-3
2013-11-18,73,V ugm-3,330,V ugm-3
2013-11-19,69,V ugm-3,199,V ugm-3
2013-11-20,95,V ugm-3,395,V ugm-3
2013-11-21,46,V ugm-3,110,V ugm-3
2013-11-22,55,V ugm-3,144,V ugm-3
2013-11-23,52,V ugm-3,135,V ugm-3
2013-11-24,46,V ugm-3,109,V ugm-3
2013-11-25,62,V ugm-3,176,V ugm-3
2013-11-26,75,V ugm-3,258,V ugm-3
2013-11-27,92,V ugm-3,422,V ugm-3
2013-11-28,71,V ugm-3,299,V ugm-3
2013-11-29,95,V ugm-3,400,V ugm-3
2013-11-30,50,V ugm-3,140,V ugm-3
2013-12-01,77,V ugm-3,283,V ugm-3
2013-12-02,77,V ugm-3,256,V ugm-3
2013-12-03,89,V ugm-3,342,V ugm-3
2013-12-04,112,V ugm-3,514,V ugm-3
2013-12-05,111,V ugm-3,446,V ugm-3
2013-12-06,106,V ugm-3,421,V ugm-3
2013-12-07,115,V ugm-3,519,V ugm-3
2013-12-08,107,V ugm-3,431,V ugm-3
2013-12-09,128,V ugm-3,623,V ugm-3
2013-12-10,134,V ugm-3,695,V ugm-3
2013-12-11,121,V ugm-3,733,V ugm-3
2013-12-12,138,V ugm-3,757,V ugm-3
2013-12-13,126,V ugm-3,597,V ugm-3
2013-12-14,100,V ugm-3,378,V ugm-3
2013-12-15,84,V ugm-3,294,V ugm-3
2013-12-16,99,V ugm-3,394,V ugm-3
2013-12-17,100,V ugm-3,405,V ugm-3
2013-12-18,112,V ugm-3,462,V ugm-3
2013-12-19,143,V ugm-3,622,V ugm-3
2013-12-20,120,V ugm-3,510,V ugm-3
2013-12-21,75,V ugm-3,236,V ugm-3
2013-12-22,92,V ugm-3,308,V ugm-3
2013-12-23,85,V ugm-3,271,V ugm-3
2013-12-24,88,V ugm-3,291,V ugm-3
2013-12-25,74,V ugm-3,213,V ugm-3
2013-12-26,87,V ugm-3,306,V ugm-3
2013-12-27,85,V ugm-3,278,V ugm-3
2013-12-28,103,V ugm-3,384,V ugm-3
2013-12-29,98,V ugm-3,392,V ugm-3
2013-12-30,83,V ugm-3,279,V ugm-3
2013-12-31,94,V ugm-3,305,V ugm-3
2014-01-01,75,V ugm-3,223,V ugm-3
2014-01-02,NA,V ugm-3,NA,V ugm-3
2014-01-03,88,V ugm-3,297,V ugm-3
2014-01-04,87,V ugm-3,288,V ugm-3
2014-01-05,85,V ugm-3,289,V ugm-3
2014-01-06,90,V ugm-3,303,V ugm-3
2014-01-07,91,V ugm-3,329,V ugm-3
2014-01-08,100,V ugm-3,391,V ugm-3
2014-01-09,98,V ugm-3,377,V ugm-3
2014-01-10,127,V ugm-3,547,V ugm-3
2014-01-11,83,V ugm-3,290,V ugm-3
2014-01-12,95,V ugm-3,376,V ugm-3
2014-01-13,119,V ugm-3,465,V ugm-3
2014-01-14,118,V ugm-3,474,V ugm-3
2014-01-15,NA,V ugm-3,NA,V ugm-3
2014-01-16,114,V ugm-3,462,V ugm-3
2014-01-17,124,V ugm-3,496,V ugm-3
2014-01-18,69,V ugm-3,217,V ugm-3
2014-01-19,95,V ugm-3,347,V ugm-3
2014-01-20,119,V ugm-3,570,V ugm-3
2014-01-21,136,V ugm-3,681,V ugm-3
2014-01-22,124,V ugm-3,572,V ugm-3
2014-01-23,106,V ugm-3,449,V ugm-3
2014-01-24,113,V ugm-3,467,V ugm-3
2014-01-25,83,V ugm-3,327,V ugm-3
2014-01-26,95,V ugm-3,319,V ugm-3
2014-01-27,116,V ugm-3,490,V ugm-3
2014-01-28,111,V ugm-3,432,V ugm-3
2014-01-29,88,V ugm-3,377,V ugm-3
2014-01-30,88,V ugm-3,422,V ugm-3
2014-01-31,104,V ugm-3,503,V ugm-3
2014-02-01,86,V ugm-3,290,V ugm-3
2014-02-02,91,V ugm-3,332,V ugm-3
2014-02-03,78,V ugm-3,262,V ugm-3
2014-02-04,100,V ugm-3,383,V ugm-3
2014-02-05,98,V ugm-3,364,V ugm-3
2014-02-06,112,V ugm-3,464,V ugm-3
2014-02-07,95,V ugm-3,408,V ugm-3
2014-02-08,75,V ugm-3,237,V ugm-3
2014-02-09,79,V ugm-3,262,V ugm-3
2014-02-10,99,V ugm-3,425,V ugm-3
2014-02-11,109,V ugm-3,451,V ugm-3
2014-02-12,97,V ugm-3,385,V ugm-3
2014-02-13,118,V ugm-3,522,V ugm-3
2014-02-14,95,V ugm-3,344,V ugm-3
2014-02-15,80,V ugm-3,288,V ugm-3
2014-02-16,96,V ugm-3,386,V ugm-3
2014-02-17,98,V ugm-3,410,V ugm-3
2014-02-18,106,V ugm-3,509,V ugm-3
2014-02-19,NA,V ugm-3,NA,V ugm-3
2014-02-20,NA,V ugm-3,NA,V ugm-3
2014-02-21,NA,V ugm-3,NA,V ugm-3
2014-02-22,114,V ugm-3,375,V ugm-3
2014-02-23,79,V ugm-3,209,V ugm-3
2014-02-24,108,V ugm-3,377,V ugm-3
2014-02-25,122,V ugm-3,420,V ugm-3
2014-02-26,136,V ugm-3,554,V ugm-3
2014-02-27,124,V ugm-3,460,V ugm-3
2014-02-28,89,V ugm-3,249,V ugm-3
2014-03-01,85,V ugm-3,258,V ugm-3
2014-03-02,94,V ugm-3,266,V ugm-3
2014-03-03,115,V ugm-3,377,V ugm-3
2014-03-04,152,V ugm-3,672,V ugm-3
2014-03-05,155,V ugm-3,688,V ugm-3
2014-03-06,130,V ugm-3,468,V ugm-3
2014-03-07,117,V ugm-3,435,V ugm-3
2014-03-08,102,V ugm-3,292,V ugm-3
2014-03-09,119,V ugm-3,320,V ugm-3
2014-03-10,66,V ugm-3,160,V ugm-3
2014-03-11,50,V ugm-3,101,V ugm-3
2014-03-12,82,V ugm-3,254,V ugm-3
2014-03-13,92,V ugm-3,272,V ugm-3
2014-03-14,137,V ugm-3,539,V ugm-3
2014-03-15,76,V ugm-3,194,V ugm-3
2014-03-16,90,V ugm-3,252,V ugm-3
2014-03-17,112,V ugm-3,455,V ugm-3
2014-03-18,113,V ugm-3,405,V ugm-3
2014-03-19,130,V ugm-3,533,V ugm-3
2014-03-20,126,V ugm-3,432,V ugm-3
2014-03-21,134,V ugm-3,482,V ugm-3
2014-03-22,109,V ugm-3,329,V ugm-3
2014-03-23,61,V ugm-3,152,V ugm-3
2014-03-24,105,V ugm-3,347,V ugm-3
2014-03-25,106,V ugm-3,331,V ugm-3
2014-03-26,74,V ugm-3,189,V ugm-3
2014-03-27,105,V ugm-3,304,V ugm-3
2014-03-28,111,V ugm-3,366,V ugm-3
2014-03-29,103,V ugm-3,287,V ugm-3
2014-03-30,105,V ugm-3,256,V ugm-3
2014-03-31,122,V ugm-3,368,V ugm-3
2014-04-01,126,V ugm-3,420,V ugm-3
2014-04-02,132,V ugm-3,423,V ugm-3
2014-04-03,90,V ugm-3,275,V ugm-3
2014-04-04,126,V ugm-3,495,V ugm-3
2014-04-05,95,V ugm-3,289,V ugm-3
2014-04-06,74,V ugm-3,245,V ugm-3
2014-04-07,104,V ugm-3,393,V ugm-3
2014-04-08,106,V ugm-3,319,V ugm-3
2014-04-09,130,V ugm-3,447,V ugm-3
2014-04-10,109,V ugm-3,357,V ugm-3
2014-04-11,75,V ugm-3,168,V ugm-3
